date,subcategory,year,month,sumOfLeads
2020-03-05,Watches & Fashion Accessories,2020,3,8184.313990512
2020-03-05,Wedding,2020,3,259.269324636
2020-03-06,Accessories for Phones & Gadgets,2020,3,1980.823780528
2020-03-06,Accommodation & Homestays,2020,3,4453.530891292
2020-03-06,Apartments,2020,3,91642.7897172
2020-03-06,Bags & Wallets,2020,3,2778.067063304
2020-03-06,Bed & Bath,2020,3,794.669298656
2020-03-06,Business for Sale,2020,3,1989.70976124
2020-03-06,Cameras & Photography,2020,3,6170.448690176
2020-03-06,Car Accessories & Parts,2020,3,44373.960207724
2020-03-06,Cars,2020,3,158766.628828104
2020-03-06,Clothes,2020,3,3262.51221392
2020-03-06,Commercial Properties,2020,3,9259.50516012
2020-03-06,Commercial Vehicle & Boats,2020,3,5949.295427816
2020-03-06,Computers & Accessories,2020,3,13060.890964368
2020-03-06,Food,2020,3,1231.079807048
2020-03-06,Furniture & Decoration,2020,3,8790.749584176
2020-03-06,Games & Consoles,2020,3,10238.904588852
2020-03-06,Garden Items,2020,3,1366.98267748
2020-03-06,Health & Beauty,2020,3,4967.805450568
2020-03-06,Hobby & Collectibles,2020,3,4710.10942828
2020-03-06,Home Appliances & Kitchen,2020,3,15376.837431384
2020-03-06,Houses,2020,3,83003.75692389
2020-03-06,Jobs,2020,3,53617.889920818
2020-03-06,Land,2020,3,9792.272194448
2020-03-06,Mobile Phones & Gadgets,2020,3,106878.328003104
2020-03-06,Moms & Kids,2020,3,3012.386409864
2020-03-06,Motorcycle Accessories & Parts,2020,3,10408.378352448
2020-03-06,Motorcycles,2020,3,59619.619811106
2020-03-06,Music Instruments,2020,3,3875.52206742
2020-03-06,Music/Movies/Books/Magazines,2020,3,583.514186668
2020-03-06,Other Accessories & Parts,2020,3,568.793207248
2020-03-06,Others,2020,3,1689.22389375
2020-03-06,Pets,2020,3,17461.194483668
2020-03-06,Professional/Business Equipment,2020,3,2712.158231624
2020-03-06,Rooms,2020,3,39102.626782968
2020-03-06,Services,2020,3,4764.82137191
2020-03-06,Shoes,2020,3,4655.886149248
2020-03-06,Sports & Outdoors,2020,3,8083.592531366
2020-03-06,TV/Audio/Video,2020,3,8093.07601888
2020-03-06,Textbooks,2020,3,119.942307672
2020-03-06,Tickets & Vouchers,2020,3,232.590998052
2020-03-06,Tours and Holidays,2020,3,522.35109108
2020-03-06,Watches & Fashion Accessories,2020,3,7210.511924796
2020-03-06,Wedding,2020,3,202.906427976
2020-03-07,Accessories for Phones & Gadgets,2020,3,1845.150918848
2020-03-07,Accommodation & Homestays,2020,3,3235.79845498
2020-03-07,Apartments,2020,3,75928.25496304
2020-03-07,Bags & Wallets,2020,3,2796.489258684
2020-03-07,Bed & Bath,2020,3,824.65681936
2020-03-07,Business for Sale,2020,3,1577.029218168
2020-03-07,Cameras & Photography,2020,3,5759.566008704
2020-03-07,Car Accessories & Parts,2020,3,42134.230135706
2020-03-07,Cars,2020,3,159441.138074592
2020-03-07,Clothes,2020,3,3537.52767768
2020-03-07,Commercial Properties,2020,3,6093.2783034
2020-03-07,Commercial Vehicle & Boats,2020,3,6233.473931502
2020-03-07,Computers & Accessories,2020,3,12597.945624576
2020-03-07,Food,2020,3,1193.660967928
2020-03-07,Furniture & Decoration,2020,3,9733.51519656
2020-03-07,Games & Consoles,2020,3,10162.194993288
2020-03-07,Garden Items,2020,3,1348.35893528
2020-03-07,Health & Beauty,2020,3,5723.694092176
2020-03-07,Hobby & Collectibles,2020,3,4336.233037864
2020-03-07,Home Appliances & Kitchen,2020,3,15324.926236776
2020-03-07,Houses,2020,3,76876.28758287
2020-03-07,Jobs,2020,3,35268.836109774
2020-03-07,Land,2020,3,9217.354192944
2020-03-07,Mobile Phones & Gadgets,2020,3,105110.9275503
2020-03-07,Moms & Kids,2020,3,3492.62192448
2020-03-07,Motorcycle Accessories & Parts,2020,3,9248.598208512
2020-03-07,Motorcycles,2020,3,58545.687598596
2020-03-07,Music Instruments,2020,3,2340.48303792
2020-03-07,Music/Movies/Books/Magazines,2020,3,347.244638692
2020-03-07,Other Accessories & Parts,2020,3,531.372601508
2020-03-07,Others,2020,3,1438.68731625
2020-03-07,Pets,2020,3,18606.730822672
2020-03-07,Professional/Business Equipment,2020,3,2365.122685992
2020-03-07,Rooms,2020,3,38966.275120416
2020-03-07,Services,2020,3,4958.35595241
2020-03-07,Shoes,2020,3,3841.842763976
2020-03-07,Sports & Outdoors,2020,3,7913.297215824
2020-03-07,TV/Audio/Video,2020,3,8791.37240104
2020-03-07,Textbooks,2020,3,54.51923076
2020-03-07,Tickets & Vouchers,2020,3,99.681856308
2020-03-07,Tours and Holidays,2020,3,328.334971536
2020-03-07,Watches & Fashion Accessories,2020,3,6225.768262836
2020-03-07,Wedding,2020,3,172.846216424
2020-03-08,Accessories for Phones & Gadgets,2020,3,3032.288458548
2020-03-08,Accommodation & Homestays,2020,3,3392.801693624
2020-03-08,Apartments,2020,3,76479.17554799
2020-03-08,Bags & Wallets,2020,3,3010.186725092
2020-03-08,Bed & Bath,2020,3,1120.783586312
2020-03-08,Business for Sale,2020,3,1599.137104404
2020-03-08,Cameras & Photography,2020,3,5200.909731264
2020-03-08,Car Accessories & Parts,2020,3,38525.571139934
2020-03-08,Cars,2020,3,162553.159571616
2020-03-08,Clothes,2020,3,4837.25829408
2020-03-08,Commercial Properties,2020,3,6453.939636
2020-03-08,Commercial Vehicle & Boats,2020,3,5591.30432577
2020-03-08,Computers & Accessories,2020,3,12966.114753072
2020-03-08,Food,2020,3,1268.498646168
2020-03-08,Furniture & Decoration,2020,3,9877.44887784
2020-03-08,Games & Consoles,2020,3,11024.264733912
2020-03-08,Garden Items,2020,3,1616.54082296
2020-03-08,Health & Beauty,2020,3,4885.071370392
2020-03-08,Hobby & Collectibles,2020,3,5072.989454272
2020-03-08,Home Appliances & Kitchen,2020,3,18053.971896168
2020-03-08,Houses,2020,3,81857.18307393
2020-03-08,Jobs,2020,3,35452.547101074
2020-03-08,Land,2020,3,11009.306405424
2020-03-08,Mobile Phones & Gadgets,2020,3,103354.50474006
2020-03-08,Moms & Kids,2020,3,3143.359732032
2020-03-08,Motorcycle Accessories & Parts,2020,3,10023.02009376
2020-03-08,Motorcycles,2020,3,56867.440988538
2020-03-08,Music Instruments,2020,3,2271.85776366
2020-03-08,Music/Movies/Books/Magazines,2020,3,662.27070266
2020-03-08,Other Accessories & Parts,2020,3,362.979875678
2020-03-08,Others,2020,3,1605.71170125
2020-03-08,Pets,2020,3,20231.708888224
2020-03-08,Professional/Business Equipment,2020,3,2055.80839532
2020-03-08,Rooms,2020,3,39765.447364818
2020-03-08,Services,2020,3,4691.27823132
2020-03-08,Shoes,2020,3,5834.591503488
2020-03-08,Sports & Outdoors,2020,3,8811.876753152
2020-03-08,TV/Audio/Video,2020,3,8995.489805056
2020-03-08,Textbooks,2020,3,87.230769216
2020-03-08,Tickets & Vouchers,2020,3,173.520268388
2020-03-08,Tours and Holidays,2020,3,376.839001422
2020-03-08,Watches & Fashion Accessories,2020,3,7542.407010864
2020-03-08,Wedding,2020,3,225.45158664
2020-03-09,Accessories for Phones & Gadgets,2020,3,2994.978421586
2020-03-09,Accommodation & Homestays,2020,3,4227.599401536
2020-03-09,Apartments,2020,3,113653.01694903
2020-03-09,Bags & Wallets,2020,3,3864.976590724
2020-03-09,Bed & Bath,2020,3,1090.796065608
2020-03-09,Business for Sale,2020,3,2067.087363066
2020-03-09,Cameras & Photography,2020,3,5074.761539584
2020-03-09,Car Accessories & Parts,2020,3,46871.978755922
2020-03-09,Cars,2020,3,169401.748164264
2020-03-09,Clothes,2020,3,5036.92705544
2020-03-09,Commercial Properties,2020,3,10740.11484132
2020-03-09,Commercial Vehicle & Boats,2020,3,6875.643537234
2020-03-09,Computers & Accessories,2020,3,12375.58605192
2020-03-09,Food,2020,3,1261.014878344
2020-03-09,Furniture & Decoration,2020,3,10992.93490776
2020-03-09,Games & Consoles,2020,3,11038.876085448
2020-03-09,Garden Items,2020,3,1743.18226992
2020-03-09,Health & Beauty,2020,3,7615.2960162
2020-03-09,Hobby & Collectibles,2020,3,4974.022174456
2020-03-09,Home Appliances & Kitchen,2020,3,17597.894972112
2020-03-09,Houses,2020,3,99465.28148403
2020-03-09,Jobs,2020,3,71988.989050818
2020-03-09,Land,2020,3,11304.231873728
2020-03-09,Mobile Phones & Gadgets,2020,3,94630.938115868
2020-03-09,Moms & Kids,2020,3,3725.463386112
2020-03-09,Motorcycle Accessories & Parts,2020,3,10560.2984352
2020-03-09,Motorcycles,2020,3,64399.52826882
2020-03-09,Music Instruments,2020,3,2123.77164552
2020-03-09,Music/Movies/Books/Magazines,2020,3,665.850544296
2020-03-09,Other Accessories & Parts,2020,3,407.884602566
2020-03-09,Others,2020,3,1894.20836625
2020-03-09,Pets,2020,3,18328.581424064
2020-03-09,Professional/Business Equipment,2020,3,3357.19169144
2020-03-09,Rooms,2020,3,42359.916499488
2020-03-09,Services,2020,3,5612.5028345
2020-03-09,Shoes,2020,3,8427.743282816
2020-03-09,Sports & Outdoors,2020,3,7681.40572232
2020-03-09,TV/Audio/Video,2020,3,9378.657563472
2020-03-09,Textbooks,2020,3,159.923076896
2020-03-09,Tickets & Vouchers,2020,3,114.449538724
2020-03-09,Tours and Holidays,2020,3,746.2158444
2020-03-09,Watches & Fashion Accessories,2020,3,8038.426040592
2020-03-09,Wedding,2020,3,270.541903968
2020-03-10,Accessories for Phones & Gadgets,2020,3,2123.280285292
2020-03-10,Accommodation & Homestays,2020,3,4713.926506604
2020-03-10,Apartments,2020,3,107148.35459431
2020-03-10,Bags & Wallets,2020,3,3817.078882736
2020-03-10,Bed & Bath,2020,3,892.128740944
2020-03-10,Business for Sale,2020,3,2048.664124536
2020-03-10,Cameras & Photography,2020,3,5874.90149824
2020-03-10,Car Accessories & Parts,2020,3,45971.658924666
2020-03-10,Cars,2020,3,168873.561029448
2020-03-10,Clothes,2020,3,5869.50811696
2020-03-10,Commercial Properties,2020,3,11381.71236984
2020-03-10,Commercial Vehicle & Boats,2020,3,6931.002986004
2020-03-10,Computers & Accessories,2020,3,13837.326849216
2020-03-10,Food,2020,3,1358.303860056
2020-03-10,Furniture & Decoration,2020,3,10194.102976656
2020-03-10,Games & Consoles,2020,3,9069.996465972
2020-03-10,Garden Items,2020,3,1754.35651524
2020-03-10,Health & Beauty,2020,3,8431.354897936
2020-03-10,Hobby & Collectibles,2020,3,4640.465786928
2020-03-10,Home Appliances & Kitchen,2020,3,18814.100102928
2020-03-10,Houses,2020,3,101110.68941157
2020-03-10,Jobs,2020,3,73043.49014088
2020-03-10,Land,2020,3,11643.956147344
2020-03-10,Mobile Phones & Gadgets,2020,3,95981.18815124
2020-03-10,Moms & Kids,2020,3,4118.383352616
2020-03-10,Motorcycle Accessories & Parts,2020,3,10078.60061184
2020-03-10,Motorcycles,2020,3,63835.25880123
2020-03-10,Music Instruments,2020,3,2026.25151894
2020-03-10,Music/Movies/Books/Magazines,2020,3,476.118937588
2020-03-10,Other Accessories & Parts,2020,3,475.241692898
2020-03-10,Others,2020,3,1932.16845375
2020-03-10,Pets,2020,3,17999.193978344
2020-03-10,Professional/Business Equipment,2020,3,3606.151974176
2020-03-10,Rooms,2020,3,43465.879984632
2020-03-10,Services,2020,3,5577.66661001
2020-03-10,Shoes,2020,3,6081.382937032
2020-03-10,Sports & Outdoors,2020,3,8438.676380794
2020-03-10,TV/Audio/Video,2020,3,7760.042359696
2020-03-10,Textbooks,2020,3,83.596153832
2020-03-10,Tickets & Vouchers,2020,3,221.51523624
2020-03-10,Tours and Holidays,2020,3,496.233536526
2020-03-10,Watches & Fashion Accessories,2020,3,7615.350985824
2020-03-10,Wedding,2020,3,338.17737996
2020-03-11,Accessories for Phones & Gadgets,2020,3,3442.69886513
2020-03-11,Accommodation & Homestays,2020,3,4614.36347722
2020-03-11,Apartments,2020,3,101532.76408013
2020-03-11,Bags & Wallets,2020,3,3308.626290248
2020-03-11,Bed & Bath,2020,3,959.600662528
2020-03-11,Business for Sale,2020,3,2114.987783244
2020-03-11,Cameras & Photography,2020,3,6574.122903552
2020-03-11,Car Accessories & Parts,2020,3,46104.49299813
2020-03-11,Cars,2020,3,167396.06458476
2020-03-11,Clothes,2020,3,5402.35856208
2020-03-11,Commercial Properties,2020,3,11765.15231292
2020-03-11,Commercial Vehicle & Boats,2020,3,6148.589443388
2020-03-11,Computers & Accessories,2020,3,14857.993740096
2020-03-11,Food,2020,3,1380.755163528
2020-03-11,Furniture & Decoration,2020,3,10338.036657936
2020-03-11,Games & Consoles,2020,3,9566.782418196
2020-03-11,Garden Items,2020,3,1597.91708076
2020-03-11,Health & Beauty,2020,3,9630.999060488
2020-03-11,Hobby & Collectibles,2020,3,4519.505778264
2020-03-11,Home Appliances & Kitchen,2020,3,19937.606671944
2020-03-11,Houses,2020,3,95809.64667669
2020-03-11,Jobs,2020,3,68557.267733334
2020-03-11,Land,2020,3,11214.634263104
2020-03-11,Mobile Phones & Gadgets,2020,3,96072.66850594
2020-03-11,Moms & Kids,2020,3,3496.260072318
2020-03-11,Motorcycle Accessories & Parts,2020,3,9815.519492928
2020-03-11,Motorcycles,2020,3,61749.281995236
2020-03-11,Music Instruments,2020,3,1885.38911388
2020-03-11,Music/Movies/Books/Magazines,2020,3,315.026063968
2020-03-11,Other Accessories & Parts,2020,3,377.948117974
2020-03-11,Others,2020,3,1905.5963925
2020-03-11,Pets,2020,3,19016.635199568
2020-03-11,Professional/Business Equipment,2020,3,3115.775659696
2020-03-11,Rooms,2020,3,42765.183940962
2020-03-11,Services,2020,3,5674.43390026
2020-03-11,Shoes,2020,3,5856.69222888
2020-03-11,Sports & Outdoors,2020,3,8692.307701814
2020-03-11,TV/Audio/Video,2020,3,8264.964359104
2020-03-11,Textbooks,2020,3,323.480769176
2020-03-11,Tickets & Vouchers,2020,3,184.5960302
2020-03-11,Tours and Holidays,2020,3,593.241596298
2020-03-11,Watches & Fashion Accessories,2020,3,8446.912300368
2020-03-11,Wedding,2020,3,582.41659882
2020-03-12,Accessories for Phones & Gadgets,2020,3,1692.518949458
2020-03-12,Accommodation & Homestays,2020,3,4089.742899312
2020-03-12,Apartments,2020,3,98250.03728429
2020-03-12,Bags & Wallets,2020,3,2557.000718744
2020-03-12,Bed & Bath,2020,3,828.405259448
2020-03-12,Business for Sale,2020,3,1831.269909882
2020-03-12,Cameras & Photography,2020,3,5658.64745536
2020-03-12,Car Accessories & Parts,2020,3,43909.0409506
2020-03-12,Cars,2020,3,155611.781347176
2020-03-12,Clothes,2020,3,5492.77460496
2020-03-12,Commercial Properties,2020,3,8686.24346304
2020-03-12,Commercial Vehicle & Boats,2020,3,6237.16456142
2020-03-12,Computers & Accessories,2020,3,14045.105466288
2020-03-12,Food,2020,3,1380.755163528
2020-03-12,Furniture & Decoration,2020,3,9229.74731208
2020-03-12,Games & Consoles,2020,3,8492.8480803
2020-03-12,Garden Items,2020,3,1739.45752148
2020-03-12,Health & Beauty,2020,3,16798.778915736
2020-03-12,Hobby & Collectibles,2020,3,5564.160398544
2020-03-12,Home Appliances & Kitchen,2020,3,17227.100724912
2020-03-12,Houses,2020,3,89492.3225748
2020-03-12,Jobs,2020,3,62895.294981468
2020-03-12,Land,2020,3,10986.907002768
2020-03-12,Mobile Phones & Gadgets,2020,3,92307.337106488
2020-03-12,Moms & Kids,2020,3,4122.021500454
2020-03-12,Motorcycle Accessories & Parts,2020,3,9622.840363584
2020-03-12,Motorcycles,2020,3,59586.855777504
2020-03-12,Music Instruments,2020,3,1730.07928266
2020-03-12,Music/Movies/Books/Magazines,2020,3,383.043055052
2020-03-12,Other Accessories & Parts,2020,3,703.507387912
2020-03-12,Others,2020,3,1898.004375
2020-03-12,Pets,2020,3,18822.662592644
2020-03-12,Professional/Business Equipment,2020,3,3085.598655728
2020-03-12,Rooms,2020,3,38966.275120416
2020-03-12,Services,2020,3,5279.62335604
2020-03-12,Shoes,2020,3,5322.59136524
2020-03-12,Sports & Outdoors,2020,3,9811.908818888
2020-03-12,TV/Audio/Video,2020,3,7179.91921144
2020-03-12,Textbooks,2020,3,61.788461528
2020-03-12,Tickets & Vouchers,2020,3,254.742521676
2020-03-12,Tours and Holidays,2020,3,548.468645634
2020-03-12,Watches & Fashion Accessories,2020,3,7133.920751088
2020-03-12,Wedding,2020,3,304.359641964
2020-03-13,Accessories for Phones & Gadgets,2020,3,2252.169503888
2020-03-13,Accommodation & Homestays,2020,3,3867.64075684
2020-03-13,Apartments,2020,3,88789.40103239
2020-03-13,Bags & Wallets,2020,3,3426.52834068
2020-03-13,Bed & Bath,2020,3,775.927098216
2020-03-13,Business for Sale,2020,3,1282.257401688
2020-03-13,Cameras & Photography,2020,3,5309.036752704
2020-03-13,Car Accessories & Parts,2020,3,41639.79219559
2020-03-13,Cars,2020,3,149434.133169024
2020-03-13,Clothes,2020,3,4950.27834768
2020-03-13,Commercial Properties,2020,3,8500.21814412
2020-03-13,Commercial Vehicle & Boats,2020,3,5635.591884786
2020-03-13,Computers & Accessories,2020,3,12612.52658016
2020-03-13,Food,2020,3,1036.501843624
2020-03-13,Furniture & Decoration,2020,3,9359.287625232
2020-03-13,Games & Consoles,2020,3,11656.205687844
2020-03-13,Garden Items,2020,3,1568.11909324
2020-03-13,Health & Beauty,2020,3,19585.413161664
2020-03-13,Hobby & Collectibles,2020,3,5355.229474488
2020-03-13,Home Appliances & Kitchen,2020,3,17126.986278168
2020-03-13,Houses,2020,3,82646.38325637
2020-03-13,Jobs,2020,3,50542.567926456
2020-03-13,Land,2020,3,9284.552400912
2020-03-13,Mobile Phones & Gadgets,2020,3,95553.060091244
2020-03-13,Moms & Kids,2020,3,4009.238917476
2020-03-13,Motorcycle Accessories & Parts,2020,3,9059.62444704
2020-03-13,Motorcycles,2020,3,55869.958187766
2020-03-13,Music Instruments,2020,3,1730.07928266
2020-03-13,Music/Movies/Books/Magazines,2020,3,458.219729408
2020-03-13,Other Accessories & Parts,2020,3,482.725814046
2020-03-13,Others,2020,3,1932.16845375
2020-03-13,Pets,2020,3,17823.52067396
2020-03-13,Professional/Business Equipment,2020,3,2425.476693928
2020-03-13,Rooms,2020,3,33822.78740526
2020-03-13,Services,2020,3,5496.3820862
2020-03-13,Shoes,2020,3,5985.613127
2020-03-13,Sports & Outdoors,2020,3,8547.375518374
2020-03-13,TV/Audio/Video,2020,3,7874.634586512
2020-03-13,Textbooks,2020,3,69.057692296
2020-03-13,Tickets & Vouchers,2020,3,158.752585972
2020-03-13,Tours and Holidays,2020,3,443.998427418
2020-03-13,Watches & Fashion Accessories,2020,3,7301.691893496
2020-03-13,Wedding,2020,3,484.720911276
2020-03-14,Accessories for Phones & Gadgets,2020,3,1807.840881886
2020-03-14,Accommodation & Homestays,2020,3,4794.342799568
2020-03-14,Apartments,2020,3,72269.38238851
2020-03-14,Bags & Wallets,2020,3,2940.182382648
2020-03-14,Bed & Bath,2020,3,775.927098216
2020-03-14,Business for Sale,2020,3,1190.141209038
2020-03-14,Cameras & Photography,2020,3,5287.411348416
2020-03-14,Car Accessories & Parts,2020,3,40067.922326266
2020-03-14,Cars,2020,3,144587.659323888
2020-03-14,Clothes,2020,3,3669.38440688
2020-03-14,Commercial Properties,2020,3,5231.48754024
2020-03-14,Commercial Vehicle & Boats,2020,3,5126.284956102
2020-03-14,Computers & Accessories,2020,3,12393.8122464
2020-03-14,Food,2020,3,1081.404450568
2020-03-14,Furniture & Decoration,2020,3,9549.999752928
2020-03-14,Games & Consoles,2020,3,12350.244885804
2020-03-14,Garden Items,2020,3,1299.93720556
2020-03-14,Health & Beauty,2020,3,17438.087717096
2020-03-14,Hobby & Collectibles,2020,3,4570.822145576
2020-03-14,Home Appliances & Kitchen,2020,3,17761.04444088
2020-03-14,Houses,2020,3,71493.34671585
2020-03-14,Jobs,2020,3,31421.927951952
2020-03-14,Land,2020,3,9747.473389136
2020-03-14,Mobile Phones & Gadgets,2020,3,89025.021979852
2020-03-14,Moms & Kids,2020,3,3234.313427982
2020-03-14,Motorcycle Accessories & Parts,2020,3,8748.373545792
2020-03-14,Motorcycles,2020,3,51927.352810992
2020-03-14,Music Instruments,2020,3,2040.6989451
2020-03-14,Music/Movies/Books/Magazines,2020,3,544.135928672
2020-03-14,Other Accessories & Parts,2020,3,565.051146674
2020-03-14,Others,2020,3,1693.0199025
2020-03-14,Pets,2020,3,17303.820481824
2020-03-14,Professional/Business Equipment,2020,3,2161.427909208
2020-03-14,Rooms,2020,3,33580.384449612
2020-03-14,Services,2020,3,5140.27845808
2020-03-14,Shoes,2020,3,5727.77133076
2020-03-14,Sports & Outdoors,2020,3,7293.712131618
2020-03-14,TV/Audio/Video,2020,3,8268.545366192
2020-03-14,Textbooks,2020,3,123.576923056
2020-03-14,Tickets & Vouchers,2020,3,84.914173892
2020-03-14,Tours and Holidays,2020,3,361.914684534
2020-03-14,Watches & Fashion Accessories,2020,3,6652.490516352
2020-03-14,Wedding,2020,3,229.209113084
2020-03-15,Accessories for Phones & Gadgets,2020,3,2713.4572336
2020-03-15,Accommodation & Homestays,2020,3,2623.10288954
2020-03-15,Apartments,2020,3,68344.54815228
2020-03-15,Bags & Wallets,2020,3,3780.234491976
2020-03-15,Bed & Bath,2020,3,1162.01642728
